Timestamp,Temperature,ECG,GSR,Emotion
2025-03-30 16:01:22.938892,124.80625,1.0171500000000002,0.802675,Happy
2025-03-30 16:02:23.970005,135.7325,0.7158624999999998,0.8835124999999999,Happy
2025-03-30 16:03:25.008392,91.63625,1.12325,1.1443,Happy
2025-03-30 16:04:26.039995,98.43625,0.9358125000000002,1.0559875,Happy
2025-03-30 16:05:27.070861,95.91375000000001,1.2520625,0.9488625,Happy
2025-03-30 16:07:28.113547,86.08375,0.7167625000000001,1.3731000000000002,Sad
2025-03-30 16:08:29.147962,101.41499999999999,1.0264875,1.1019125,Sad
2025-03-30 16:09:30.179293,84.07624999999999,1.013325,1.2173875,Sad
2025-03-30 16:10:31.208500,86.98499999999999,1.3596625,0.9537125,Sad
2025-03-30 16:11:32.246575,50.255,1.1316000000000002,1.526575,Sad
2025-03-30 16:12:33.284783,102.9775,1.0279749999999999,1.0515875,Sad
2025-03-30 16:13:34.316680,86.15,1.152725,1.1081375,Sad
2025-03-30 16:14:35.352813,92.35125000000001,1.0721875000000003,1.1136000000000001,Sad
2025-03-30 16:15:36.389886,112.51750000000001,1.048575,0.9333625,Sad
2025-03-30 16:16:37.423514,70.60249999999999,1.122175,1.281725,Sad
2025-03-30 16:17:38.461192,117.41374999999998,0.930925,0.9515125000000001,Sad
2025-03-30 16:18:39.492197,113.11500000000001,0.7197250000000001,1.1362124999999998,Sad
2025-03-30 16:19:40.521176,118.33625000000002,0.6494,1.1102625,Sad
2025-03-30 16:20:41.553887,108.22375,0.967,1.0266125000000001,Sad
2025-03-30 16:21:42.594330,79.09125,1.4081,1.1054499999999998,Sad
2025-03-30 16:22:43.632237,79.235,0.66885,1.5004125,Sad
2025-03-30 16:23:44.671551,101.82750000000001,1.0010125,1.0703375000000002,Sad
2025-03-30 16:24:45.709400,110.45375000000001,1.221725,0.8564875000000001,Sad
2025-03-30 16:25:46.749346,91.91499999999999,0.639625,1.37345,Sad
2025-03-30 16:26:47.785164,116.19624999999999,0.9055875,1.0368249999999999,Sad
2025-03-30 16:27:48.822459,96.76374999999999,1.0319500000000001,1.0870625,Sad
2025-03-30 16:28:49.857410,117.99375000000002,1.3660125000000003,0.7102875,Sad
2025-03-30 16:29:50.892004,86.80125000000001,1.49985,0.9468,Sad
2025-03-30 16:30:51.921261,85.8025,0.74705,1.3786625000000001,Sad
2025-03-30 16:31:52.947181,78.94500000000001,1.0723125,1.2376250000000002,Sad
2025-03-30 16:32:53.978070,71.60625,0.8699625,1.4592375,Sad
2025-03-30 16:33:55.006930,121.63,0.5965875,1.131225,Sad
2025-03-30 16:34:56.043177,88.1825,1.1429125,1.1374,Sad
2025-03-30 16:35:57.082754,99.67625000000001,0.9761125000000002,1.1567125000000003,Sad
2025-03-30 16:36:58.119079,91.41749999999999,0.98415,1.1629125,Sad
2025-03-30 16:37:59.160104,96.06,1.316525,1.2268000000000001,Sad
2025-03-30 16:39:00.195961,100.36749999999999,0.9866125,1.197175,Sad
2025-03-30 16:40:01.232924,93.5575,1.1018000000000001,1.0983375,Sad
2025-03-30 16:41:02.266057,101.23375,1.0524125,0.9631375000000002,Sad
2025-03-30 16:42:03.303886,97.25750000000001,0.9879625000000001,1.0790125,Sad
2025-03-30 16:43:04.341638,99.4275,1.0890625,1.0041625,Sad
2025-03-30 16:44:05.366611,102.34375000000001,1.0705624999999999,1.0172999999999999,Sad
2025-03-30 16:45:06.398805,94.305,1.0383499999999999,1.0802375,Sad
2025-03-30 16:46:07.436679,89.76,1.0776999999999999,1.0856125,Sad
2025-03-30 16:47:08.475571,91.35375000000002,1.0030750000000002,1.1200125,Sad
